qid,occurrence,label,description,instance_of,uri
Q33826471,1,Jaime Torrens,Spanish composer,Q5,http://wikidata.org/entity/Q33826471
Q2600590,1,Felice Riccio,Italian painter (1542-1605),Q5,http://wikidata.org/entity/Q2600590
Q242793,1,Lanuvio,Italian comune,Q747074,http://wikidata.org/entity/Q242793
Q751612,2,Bronx High School of Science,specialized high school in New York City,Q9826,http://wikidata.org/entity/Q751612
Q863813,3,Binghamton University,public university in New York State,Q3918,http://wikidata.org/entity/Q863813
Q4775035,1,Antioch University,university with 5 campuses in the United States,Q3918,http://wikidata.org/entity/Q4775035
Q4775012,1,Antioch College,"college in Yellow Springs, Ohio",Q6540832,http://wikidata.org/entity/Q4775012
Q34106,2,Sarnia,"city in Ontario, Canada",Q515,http://wikidata.org/entity/Q34106
Q201603,2,Simon Fraser University,"public research university in Greater Vancouver, British Columbia, Canada",Q62078547,http://wikidata.org/entity/Q201603
Q2979657,3,The Royal Conservatory of Music,"music education institution based in Toronto, Ontario, Canada",Q184644,http://wikidata.org/entity/Q2979657
Q536722,1,Lübtheen,municipality of Germany,Q42744322,http://wikidata.org/entity/Q536722
Q158445,1,Grand Duchy of Mecklenburg-Schwerin,grand duchy,Q165116,http://wikidata.org/entity/Q158445
Q55599391,1,Kingdom of Sardinia,historic state 1324-1713,Q3024240,http://wikidata.org/entity/Q55599391
Q516485,1,Friedberg,"seat of Wetteraukreis and town in Hesse, Germany",Q134626,http://wikidata.org/entity/Q516485
Q169542,1,Hamburger Kunsthalle,"art museum in Hamburg, Germany",Q207694,http://wikidata.org/entity/Q169542
Q541642,1,Biesenthal,town in Germany,Q42744322,http://wikidata.org/entity/Q541642
Q327727,1,Osterode am Harz,municipality of Germany,Q2267870,http://wikidata.org/entity/Q327727
Q1622206,3,Trossingen University of Music,University of Music in Baden-Württemberg,Q3889692,http://wikidata.org/entity/Q1622206
Q19768315,1,Louis Jensen,Danish cellist (1882-1955),Q5,http://wikidata.org/entity/Q19768315
Q16064186,1,Johannes Schiørring,Danish violinist,Q5,http://wikidata.org/entity/Q16064186
Q10594813,1,Nationaltidende,Danish newspaper,Q1110794,http://wikidata.org/entity/Q10594813
Q59055,1,Berlingske,Danish newspaper,Q2305295,http://wikidata.org/entity/Q59055
Q12307511,1,,,Q41298,http://wikidata.org/entity/Q12307511
Q11989206,2,Metropolitanskolen,"former school in Copenhagen, Denmark",Q96086516,http://wikidata.org/entity/Q11989206
Q86882,1,Friedrich Spitta,German Protestant theologian (1852-1924),Q5,http://wikidata.org/entity/Q86882
Q94852920,1,Ludwig Otto Adalbert Spitta,,Q5,http://wikidata.org/entity/Q94852920
Q1292779,1,Wechold,former district in Germany,Q253019,http://wikidata.org/entity/Q1292779
Q456355,1,Philipp Spitta,German poet (1801–1859),Q5,http://wikidata.org/entity/Q456355
Q191229,1,Leibniz-Center for Literary and Cultural Research,research institute,Q31855,http://wikidata.org/entity/Q191229
Q644548,1,Péter Szondi,German literary scholar and philologist (1929–1971),Q5,http://wikidata.org/entity/Q644548
Q2916,4,Osnabrück,city in Germany,Q1549591,http://wikidata.org/entity/Q2916
Q280450,1,Scheibbs,"capital of Scheibbs District, Lower Austria, Austria",Q667509,http://wikidata.org/entity/Q280450
Q590383,1,Anton Huber,German university teacher (1888-1966),Q5,http://wikidata.org/entity/Q590383
Q2586708,1,Rüdinghausen,"quarter of Witten, North Rhine-Westfalia, Germany",Q253019,http://wikidata.org/entity/Q2586708
Q315156,1,Bad Neuenahr,human settlement,Q253019,http://wikidata.org/entity/Q315156
Q158158,4,TUD Dresden University of Technology,institute of higher education in the city of Dresden,Q62078547,http://wikidata.org/entity/Q158158
Q685557,4,Technical University of Dortmund,university in Dortmund,Q1371037,http://wikidata.org/entity/Q685557
Q61909,1,Weil am Rhein,municipality in Germany,Q42744322,http://wikidata.org/entity/Q61909
Q6413768,1,Kingswood College,school in South Africa,Q269770,http://wikidata.org/entity/Q6413768
Q236927,1,Archduchess Maria Anna of Austria,"Austrian archduchess, daughter of the Emperor of the Holy Empire Charles VI",Q5,http://wikidata.org/entity/Q236927
Q3847101,1,Archduchess Maria Amalia of Austria,(1724-1730),Q5,http://wikidata.org/entity/Q3847101
Q150665,3,"Charles VI, Holy Roman Emperor",18th century Habsburg Holy Roman Emperor,Q5,http://wikidata.org/entity/Q150665
Q57528,1,Elisabeth Christine of Brunswick-Wolfenbüttel,Holy Roman Empress consort (1691-1750),Q5,http://wikidata.org/entity/Q57528
Q632891,2,McMaster University,"public research university in Hamilton, Ontario, Canada",Q62078547,http://wikidata.org/entity/Q632891
Q564757,1,Sankt Goarshausen,town in Germany,Q41778911,http://wikidata.org/entity/Q564757
Q39785,1,Bad Soden am Taunus,"town in Main-Taunus-Kreis in Hesse, Germany",Q6882870,http://wikidata.org/entity/Q39785
Q55740503,1,Richard Schüller,Austrian economist,Q5,http://wikidata.org/entity/Q55740503
Q2540510,1,Gmina Stara Kiszewa,rural gmina of Poland,Q3504085,http://wikidata.org/entity/Q2540510
Q317215,1,Bundesdruckerei,German federally owned company for the production of official documents and devices,Q4830453,http://wikidata.org/entity/Q317215
Q564953,1,Heinrich Dorn,German composer and conductor (1804–1892),Q5,http://wikidata.org/entity/Q564953
Q20003633,1,Johann Gottfried Kuntsch,German organist and teacher (1775–1855),Q5,http://wikidata.org/entity/Q20003633
Q94898989,1,Karl Schumann,publisher (1801-1849),Q5,http://wikidata.org/entity/Q94898989
Q94898971,1,Julius Schumann,publisher (1805-1833),Q5,http://wikidata.org/entity/Q94898971
Q153759,1,Endenich,"quarter of Bonn, Germany",Q253019,http://wikidata.org/entity/Q153759
Q92090,1,August Schumann,German bookseller (1773-1826),Q5,http://wikidata.org/entity/Q92090
Q94777751,1,Christiane Schumann,(1767-1836),Q5,http://wikidata.org/entity/Q94777751
Q159569,4,Carl Reinecke,"German composer, conductor and pianist (1824–1910)",Q5,http://wikidata.org/entity/Q159569
Q565548,1,Albert Dietrich,German composer and conductor (1829–1908),Q5,http://wikidata.org/entity/Q565548
Q983632,1,Simone Peterzano,Milanese painter of the Cinquecento (c.1540-c.1596),Q5,http://wikidata.org/entity/Q983632
Q86697327,1,Felipe duram,father of the painter Caravaggio,Q5,http://wikidata.org/entity/Q86697327
Q86697616,1,Lucia Aratori,mother of the painter Caravaggio,Q5,http://wikidata.org/entity/Q86697616
Q83485,1,Kaysersberg,"former commune in Haut-Rhin, France",Q484170,http://wikidata.org/entity/Q83485
Q874197,1,Lambaréné,town in Gabon,Q63208555,http://wikidata.org/entity/Q874197
Q55846604,1,Louis Théophile Schweitzer,1846 -,Q5,http://wikidata.org/entity/Q55846604
Q108838767,1,Adèle Schillinger,1 Oct 1842 Muhlbach - 3 Jul 1916 Gunsbach,Q5,http://wikidata.org/entity/Q108838767
Q973209,1,Wilhelm Heinrich von Thulemeier,German politician (1683-1740),Q5,http://wikidata.org/entity/Q973209
Q110152017,1,Ernestina Rosina von Schilden,Abt 1706/1707 - 17 Jan 1789 Berlin,Q5,http://wikidata.org/entity/Q110152017
Q2803035,1,Vossius Gymnasium,"Secondary school in Amsterdam, Netherlands",Q55043,http://wikidata.org/entity/Q2803035
Q702095,1,Eisenkappel-Vellach,"municipality in Völkermarkt District, Carinthia, Austria",Q562061,http://wikidata.org/entity/Q702095
Q34404,4,New Orleans,"largest city of the state of Louisiana, United States",Q1093829,http://wikidata.org/entity/Q34404
Q67405,1,Friedrich Georg Jünger,German writer (1898–1977),Q5,http://wikidata.org/entity/Q67405
Q94910199,1,Wolfgang Jünger,,Q5,http://wikidata.org/entity/Q94910199
Q94872863,1,Hans Otto Jünger,,Q5,http://wikidata.org/entity/Q94872863
Q94766244,1,Johanna Deventer-Jünger,,Q5,http://wikidata.org/entity/Q94766244
Q94743850,1,Lily Jünger,,Q5,http://wikidata.org/entity/Q94743850
Q3278478,1,municipality of Paris,"municipal government of Paris, France",Q86442081,http://wikidata.org/entity/Q3278478
Q45169,1,Carlo Tagliavini,Italian linguist (1903–1982),Q5,http://wikidata.org/entity/Q45169
Q19725531,1,Kei Koito,"Japanese musician, organist and musicologist",Q5,http://wikidata.org/entity/Q19725531
Q36188,7,University of Fribourg,"university in the city of Fribourg, Switzerland",Q875538,http://wikidata.org/entity/Q36188
Q1667022,1,Musée Cernuschi,"museum of Asian art in Paris, France",Q207694,http://wikidata.org/entity/Q1667022
Q860994,1,Guimet Museum,"museum in Paris, France",Q207694,http://wikidata.org/entity/Q860994
Q1587628,1,National Museum of Ceramics,museum in France,Q33506,http://wikidata.org/entity/Q1587628
Q28007795,1,Hella Brock,German music educator and musicologist,Q5,http://wikidata.org/entity/Q28007795
Q884127,1,Schweinitz,,Q253019,http://wikidata.org/entity/Q884127
Q664811,1,Dorum,"part of Wurster Nordseeküste, Lower Saxony, Germany",Q253019,http://wikidata.org/entity/Q664811
Q1493903,1,Garatshausen,human settlement in Germany,Q253019,http://wikidata.org/entity/Q1493903
Q678982,2,Leibniz University Hannover,"public university located in Hannover, Germany",Q875538,http://wikidata.org/entity/Q678982
Q455331,12,"Hanover University of Music, Drama and Media","artistic-scientific university in Hanover, Lower Saxony, Germany",Q2143781,http://wikidata.org/entity/Q455331
Q895401,4,Bowdoin College,"private liberal arts college in Brunswick, Maine",Q1377182,http://wikidata.org/entity/Q895401
Q190080,3,Carnegie Mellon University,"private research university in Pittsburgh, Pennsylvania, United States",Q902104,http://wikidata.org/entity/Q190080
Q516346,1,Royal Netherlands Meteorological Institute,research institute,Q31855,http://wikidata.org/entity/Q516346
Q5428892,1,"Faculty of Aerospace Engineering, Delft University of Technology","faculty of Delft University of Technology, the Netherlands",Q31855,http://wikidata.org/entity/Q5428892
Q3415830,1,Raamsdonk,"village in Geertruidenberg, the Netherlands",Q532,http://wikidata.org/entity/Q3415830
Q109877004,1,John Saumarez Smith,managing director of Heywood Hill bookshop in Mayfair,Q5,http://wikidata.org/entity/Q109877004
Q2131216,1,Redlynch,"village and civil parish in Wiltshire, England, UK",Q532,http://wikidata.org/entity/Q2131216
Q2223833,1,Boekmanstichting,"Boekman Foundation Institute for arts, culture and related policy (Dutch: Boekmanstichting) is a research institute for Dutch arts and culture policy and practice.",Q163740,http://wikidata.org/entity/Q2223833
Q212088,1,Cardross,"village in Argyll and Bute, Scotland",Q532,http://wikidata.org/entity/Q212088
Q136547325,1,Dalquhurn House,"country house in Renton, West Dunbartonshire, Scotland, UK",Q16884952,http://wikidata.org/entity/Q136547325
Q2009133,1,Oberbarmen,human settlement in Germany,Q13415859,http://wikidata.org/entity/Q2009133
Q56314891,1,historiographer,person who is officially responsible for writing the story of an entity,Q28640,http://wikidata.org/entity/Q56314891
Q28758428,1,Jean Du Bouchet,French historiographer and genealogist,Q5,http://wikidata.org/entity/Q28758428
Q115633831,1,Marie Nevelet,- Aft 1648,Q5,http://wikidata.org/entity/Q115633831
Q625157,1,Estremoz,municipality in Portugal,Q13217644,http://wikidata.org/entity/Q625157
Q26824,1,Alentejo region,NUTS II designated region of Portugal,Q3455656,http://wikidata.org/entity/Q26824
Q1308620,1,Studienrat,title/rank of teachers in German schools,Q480319,http://wikidata.org/entity/Q1308620
Q5632,1,Meschede,"town in the Hochsauerland district, in North Rhine-Westphalia, Germany",Q54935786,http://wikidata.org/entity/Q5632
Q525960,2,Blankenburg,"town in the district of Harz, Saxony-Anhalt, Germany",Q42744322,http://wikidata.org/entity/Q525960
Q133285515,1,,,Q5,http://wikidata.org/entity/Q133285515
Q133285514,1,,,Q5,http://wikidata.org/entity/Q133285514
Q255235,1,Rommerskirchen,municipality of Germany,Q116457956,http://wikidata.org/entity/Q255235
Q3141,9,Melbourne,"capital city of Victoria, Australia",Q515,http://wikidata.org/entity/Q3141
Q2872164,1,The Australian Ballet,classical ballet company in Australia,Q805233,http://wikidata.org/entity/Q2872164
Q4824066,1,Australian Dance Theatre.,"Contemporary dance company based in Adelaide, South Australia",Q2393314,http://wikidata.org/entity/Q4824066
Q7659894,1,Sydney Dance Company,Australian contemporary dance company,Q2393314,http://wikidata.org/entity/Q7659894
Q4823872,1,Australian Ballet School,training facility for The Australian Ballet,Q1561361,http://wikidata.org/entity/Q4823872
Q632468,1,Groß Schenkenberg,municipality of Germany,Q116457956,http://wikidata.org/entity/Q632468
Q18120029,4,bibliophile,person who collects or has a great love of books,Q12737077,http://wikidata.org/entity/Q18120029
Q131605,3,Merano,"municipality in South Tyrol, Italy",Q747074,http://wikidata.org/entity/Q131605
Q59591248,1,Aron Starobinski,Swiss physician and essayist,Q5,http://wikidata.org/entity/Q59591248
Q193727,7,Johns Hopkins University,"private university in Baltimore, Maryland, USA",Q902104,http://wikidata.org/entity/Q193727
Q672022,1,Collège Calvin,"school in Geneva, Switzerland",Q1244442,http://wikidata.org/entity/Q672022
Q995265,3,Bryn Mawr College,"liberal arts college in Pennsylvania, US",Q3918,http://wikidata.org/entity/Q995265
Q16271064,1,herpetologist,person studying reptiles or amphibians,Q28640,http://wikidata.org/entity/Q16271064
Q501758,3,University of Florida,"public research university in Gainesville, Florida, United States",Q62078547,http://wikidata.org/entity/Q501758
Q503419,1,University of Arizona,"public university in Tucson, Arizona, United States",Q875538,http://wikidata.org/entity/Q503419
Q5338120,1,PennWest Edinboro,"public university in Pennsylvania, U.S.",Q3918,http://wikidata.org/entity/Q5338120
Q504872,1,Scheinfeld,municipality of Germany,Q42744322,http://wikidata.org/entity/Q504872
Q38234545,1,,,Q28640,http://wikidata.org/entity/Q38234545
Q10723793,1,Ystad church parish,,Q615980,http://wikidata.org/entity/Q10723793
Q10659399,1,Johannes parish,in the county of Stockholm,Q615980,http://wikidata.org/entity/Q10659399
Q88007074,1,Pauline Beylesss,,Q5,http://wikidata.org/entity/Q88007074
Q21198371,1,Chérubin Beyle,(1747-1819),Q5,http://wikidata.org/entity/Q21198371
Q21198372,1,Henriette Gagnon,(1757-1790),Q5,http://wikidata.org/entity/Q21198372
Q2292073,1,Melrose,"village in Curry County, New Mexico, United States",Q751708,http://wikidata.org/entity/Q2292073
Q1598967,1,Heinrich Stiehl,German choir director (1829–1886),Q5,http://wikidata.org/entity/Q1598967
Q50335240,1,Johann Jochim Diedrich Stiehl,German composer and organist,Q5,http://wikidata.org/entity/Q50335240
Q1617539,1,Hieronymus Florentinus Quehl,German composer,Q5,http://wikidata.org/entity/Q1617539
Q559966,3,Gräfenroda,"municipality in Thuringia, Germany",Q253019,http://wikidata.org/entity/Q559966
Q1051928,1,Kröller-Müller Museum,"art museum and sculpture garden in Otterlo, Netherlands",Q1759852,http://wikidata.org/entity/Q1051928
Q452388,1,Franz Strauss,German composer and virtuoso horn player. Father of Richard Strauss (1822–1905),Q5,http://wikidata.org/entity/Q452388
Q63485856,1,Josephine Strauss,"2nd wife of Franz Joseph Strauss, mother of composer Richard Strauss",Q5,http://wikidata.org/entity/Q63485856
Q2438674,1,Winchmore Hill,area in the London Borough of Enfield,Q2755753,http://wikidata.org/entity/Q2438674
Q195668,3,Queen Mary University of London,"public research university in London, United Kingdom; constituent college of the federal University of London",Q62078547,http://wikidata.org/entity/Q195668
Q5339031,1,Edmonton County School,"school in Enfield, UK",Q159334,http://wikidata.org/entity/Q5339031
Q2846686,1,Hubert Joseph Jean Lambert de Stuers,Dutch military officer (1788-1861),Q5,http://wikidata.org/entity/Q2846686
Q76248099,1,Hortense Josephine Constance Beyens,(1814-1869),Q5,http://wikidata.org/entity/Q76248099
Q2783669,1,De Stuers,family,Q13417114,http://wikidata.org/entity/Q2783669
Q175500,1,Banz Abbey,"cultural heritage monument in Bavaria, Germany",Q160742,http://wikidata.org/entity/Q175500
Q94818648,1,Valentin Rathgeber,,Q5,http://wikidata.org/entity/Q94818648
Q6954,2,Melle,"city in the district of Osnabrück, Lower Saxony, Germany",Q2267870,http://wikidata.org/entity/Q6954
Q2530113,1,Lorenzo Baldissera Tiepolo,Italian painter (1736–1776),Q5,http://wikidata.org/entity/Q2530113
Q10006,2,Hengelo,"city and municipality in Overijssel, the Netherlands",Q2039348,http://wikidata.org/entity/Q10006
Q200763,1,Kirchheimbolanden,"town in Rhineland-Palatinate, Germany",Q42744322,http://wikidata.org/entity/Q200763
Q1864603,1,Tibetologist,person who studies the Tibetan language and culture,Q28640,http://wikidata.org/entity/Q1864603
Q696276,1,Irdning,former municipality in Austria,Q562061,http://wikidata.org/entity/Q696276
Q6149,2,Soest,"town in North Rhine-Westphalia, Germany",Q134626,http://wikidata.org/entity/Q6149
Q119396109,1,Victor Swillens,"Dutch bassoonist and double-bassist, 1896-1940",Q5,http://wikidata.org/entity/Q119396109
