biblionumber;barcode
7055;20128247
7056;20125746
7057;20123084
7057;20123083
7059;20122750
7060;20123118
7061;20124036
7062;20129096
7063;
7064;20123102
7065;20120804
7066;20120303
7067;20120302
7068;20127960
7069;20128361
7070;20125592
7071;20128965
7072;20125906
7073;20129282
7074;20123548
7075;20123540
7076;20123537
7077;20123534
7078;20123533
7079;20123529
7081;20123520
7082;20123510
7083;20123541
7084;20123503
7085;20123490
7086;20121059
7086;20117406
7086;20117492
7087;20121060
7087;20121058
7089;20121054
7090;20123049
7091;20127696
7092;20123752
7093;20124214
7094;20124215
7095;20121127
7096;20128419
7097;20125063
7098;20125415
7099;20121480
7099;20120828
7100;20121523
7101;20125570
7102;20122737
7103;20129287
7104;20121360
7105;20121017
7106;20122341
7107;20128160
7108;20123600
7109;20127875
7110;20122445
7111;20122103
7112;20125757
7113;20129010
7114;20126636
7115;20123779
7116;20123795
7117;20123793
7118;20120082
7119;20121446
7120;20121199
7120;20121198
7120;20121197
7120;20121196
7120;20121195
7120;20121194
7126;20127316
7127;20128745
7129;20122220
7130;20126592
7131;20129009
7132;20129197
7133;20123389
7134;20123352
7135;20130063
7136;20129462
7137;20129468
7138;20129469
7139;20121141
7140;20121135
7141;20120586
7142;20127688
7143;20121354
7145;20125359
7146;20128225
7149;20121450
7149;20121449
7149;20121448
7150;20122856
7151;20123254
7152;20122843
7153;20126754
7154;20120748
7155;20121294
7156;20121210
7157;20121533
7158;20129224
7159;20128117
7160;20120230
7161;20121459
7162;20123665
7164;20121330
7165;20120813
7166;20122539
7167;20123327
7168;20125207
7169;20123741
7170;20120531
7171;20128323
7172;20121037
7173;20128647
7174;20120367
7175;20123253
7176;20122629
7177;20128844
7178;20125101
7179;20128692
7180;20123539
7181;20123538
7182;20123530
7183;20122055
7184;20121531
7185;20128493
7187;20120701
7188;20120991
7188;20129998
7189;20122925
7190;20122169
7191;20122168
7192;20128907
7193;20122677
7194;20127267
7195;20125407
7196;20129459
7197;20129463
7198;20129464
7199;20126590
7200;20127596
7201;20122066
7202;20123415
7203;20122831
7204;20125341
7205;20125809
7206;20123187
7207;20120986
7208;20120507
7209;20128378
7210;20130294
7211;20123859
7212;20123823
7213;20123467
7214;20120047
7215;20121564
7216;20123625
7217;20120985
7218;20123038
7219;20127159
7220;20126457
7221;20127782
7222;20123318
7223;20120203
7225;20122302
7226;20128835
7226;20128834
7229;20121479
7230;20120048
7231;20121696
7231;20121695
7231;20121694
7234;20125242
7235;20127622
7235;20131402
7236;20126731
7237;20127298
7238;20128426
7239;20121145
7240;20126790
7241;20121359
7242;20122917
7243;20122529
7244;20120583
7245;20122047
7246;20130281
7247;20125335
7248;20122155
7249;20126861
7250;20122910
7251;20122015
7252;20120632
7253;20121498
7254;20120126
7255;20126892
7256;20122387
7257;20122946
7258;20129045
7258;20129043
7260;20129316
7261;20121391
7262;20130195
7263;20126504
7264;20127279
7265;20120506
7266;20127655
7267;20120706
7268;20126447
7270;20121987
7271;20130332
7272;20120585
7273;20120919
7274;20126659
7275;20120300
7276;20127127
7277;20120871
7277;20120870
7279;20126618
7280;20126617
7281;20122958
7282;20123039
7283;20127684
7284;20128071
7284;20121378
7285;20125655
7286;20129271
7287;20123423
7289;20127843
7290;20122858
7291;20130045
7292;20123374
7293;20122141
7294;20122799
7295;20123296
7296;20128212
7297;20129991
7298;20121272
7299;20128977
7300;20122804
7301;20128803
7302;20125848
7303;20128690
7304;20129029
7305;20128928
7306;20126479
7307;20128575
7308;20123157
7309;20121906
7310;20121896
7311;20121893
7311;20121895
7311;20121894
7312;20121892
7313;20121891
7314;20121890
7316;20121889
7317;20121888
7318;20121887
7320;20127203
7321;20122790
7322;20121426
7323;20123706
7324;20126977
7325;20128639
7331;20122718
7333;20128888
7334;20121442
7335;20126672
7336;20123811
7337;20120876
7339;20128228
7340;20127521
7341;20126553
7342;20125234
7343;20120691
7344;20123387
7345;20122781
7346;20128819
7346;20128820
7348;20127860
7349;20122040
7350;20122143
7351;20126591
7352;20120191
7353;20122898
7354;20129381
7355;20122424
7356;20130040
7357;20120713
7358;20120714
7359;20120715
7360;20120716
7361;20120717
7362;20121189
7363;20122943
7364;20122749
7365;20120140
7365;20120139
7367;20127911
7368;20121143
7369;20121142
7370;20120764
7372;20128501
7373;20122869
7374;20120598
7374;20120597
7374;20120596
7374;20120595
7374;20120594
7379;20123780
7380;20125258
7381;20121473
7382;20129221
7383;20125434
7384;20128569
7385;20126485
7386;20125110
7387;20127676
7388;20125412
7389;20125411
7390;20127940
7391;20120565
7392;20120564
7393;20127133
7394;20122204
7395;20122046
7396;20123401
7397;20130056
7398;20125827
7399;20125310
7400;20128586
7401;20125575
7402;20125781
7403;20122903
7404;20120414
7405;20121703
7406;20125205
7407;20122570
7408;20125203
7410;20127721
7410;20130008
7411;20127869
7412;20129354
7413;20124032
7414;20125706
7415;20120947
7416;20129038
7417;20129979
7418;20120777
7419;20126568
7420;20122506
7421;20121555
7422;20124041
7423;20127191
7424;20122739
7425;20127213
7426;20126527
7427;20121076
7428;20122969
7429;20134251
7430;20125560
7431;20122331
7433;20121745
7434;20121710
7435;20121709
7436;20123069
7437;20122675
7438;20122448
7439;20120705
7439;20120704
7441;20121977
7442;20121656
7443;20121655
7444;20121654
7445;20121652
7446;20121653
7447;20124326
7448;20124293
7449;20125478
7450;20121000
7451;20120938
7452;20128755
7453;20129180
7454;20121306
7455;20123206
7456;20128773
7457;20125910
7458;20122596
7459;20120108
7459;20120107
7461;20125743
7462;20128790
7463;20129117
7464;20129106
7465;20123196
7466;20130201
7467;20128831
7468;20128763
7469;20128770
7470;20123391
7471;20123235
7472;20123230
7473;20120737
7474;20120725
7475;20122782
7476;20127595
7477;20123614
7478;20122701
7479;20120009
7480;20123514
7481;20123513
7482;20120587
7483;20122823
7484;20126503
7485;20127505
7485;20127506
7487;20128741
7487;20128740
7490;20121331
7491;20130268
7492;20120078
7493;20128157
7494;20127873
7495;20126579
7496;20128410
7497;20123648
7498;20125505
7499;20128215
7500;20129302
7501;20121612
7502;20121611
7503;20121610
7504;20121609
7505;20121620
7506;20121619
7507;20121803
7508;20121811
7509;20122368
7510;20127677
7511;20122654
7512;20129951
7513;20125300
7514;20129366
7515;20134491
7516;20124231
7517;20129202
7518;20122038
7518;20122037
7518;20122036
7521;20120754
7522;20126865
7523;20121669
7524;20127572
7525;20129949
7526;20125675
7527;20121744
7528;20130044
7529;20127808
7530;20128427
7531;20120897
7532;20125281
7532;20137633
7533;20127021
7534;20121114
7534;20121113
7536;20127687
7537;20128761
7538;20121417
7539;20127692
7540;20127691
7541;20127690
7542;20127353
7543;20122875
7544;20123698
7545;20125500
7546;20125517
7547;20121073
7548;20124319
7549;20121903
7550;20129223
7551;20126923
7552;20122035
7553;20127963
7554;20127286
7555;20121271
7556;20120391
7557;20120219
7558;20123252
7559;20122891
7560;20122882
7561;20123050
7562;20126745
7563;20125353
7565;20120249
7565;20120250
7566;20127574
7567;20127583
7568;20120908
7569;20128582
7570;20120982
7571;20129959
7572;20120642
7573;20121005
7574;20122306
7575;20122291
7576;20123408
7577;20129315
7578;20125383
7579;20127297
7580;20125236
7581;20120189
7582;20127162
7583;20127445
7584;20126928
7585;20125344
7586;20122394
7587;20127659
7588;20128136
7589;20129314
7590;20120066
7591;20122028
7592;20129205
7593;20128540
7594;20126942
7595;20121483
7596;20122582
7597;20122581
7598;20121684
7599;20121683
7600;20121682
7601;20125103
7603;20128452
7604;20128576
7606;20120464
7607;20129460
7607;20129461
7609;20120274
7609;20120273
7609;20120272
7612;20123822
7613;20124325
7614;20126954
7615;20128663
7616;20123419
7617;20128645
7618;20125058
7619;20128154
7620;20127909
7621;20121639
7622;20128424
7623;20123016
7624;20124997
7625;20125100
7626;20125099
7627;20125654
7628;20122681
7629;20125115
7631;20121237
7632;20125119
7633;20121739
7634;20121738
7635;20127228
7636;20127461
7637;20120084
7638;20128945
7639;20127042
7640;20122240
7641;20121427
7642;20128175
7643;20127436
7644;20125772
7645;20125400
7645;20125399
7647;20129189
7648;20122154
7649;20122153
7650;20125230
7651;20123081
7652;20120292
7652;20120291
7652;20120290
7652;20120289
7652;20120288
7652;20120287
7658;20127200
7658;20127199
7660;20125526
7661;20121134
7662;20123721
7663;20123683
7664;20123521
7665;20123057
7666;20123143
7667;20120454
7668;20121728
7669;20121681
7670;20121644
7671;20121880
7672;20121879
7673;20120453
7674;20126464
7675;20123136
7676;20120104
7677;20127417
7678;20126714
7679;20125208
7680;20120053
7681;20122104
7682;20126953
7683;20122008
7684;20120306
7684;20120305
7686;20120334
7687;20120333
7688;20120332
7688;20120331
7690;20122640
7691;20120525
7692;20129200
7694;20130341
7695;20120383
7696;20127695
7697;20120953
7698;20123144
7699;20122855
7702;20127933
7702;20127934
7702;20128107
7703;20128109
7704;20123632
7705;20127660
7706;20120508
7707;20125582
7708;20127563
7709;20121026
7710;20128508
7711;20128920
7712;20121356
7713;20122908
7714;20120275
7715;20120864
7716;20128174
7717;20123263
7718;20129333
7719;20127719
7720;20123568
7721;20124209
7722;20120609
7723;20122257
7724;20127157
7725;20123013
7726;20120195
7727;20120914
7728;20123726
7729;20121228
7729;20127519
7730;20121227
7732;20127400
7733;20127398
7734;20121226
7734;20127520
7736;20127502
7737;20120702
7738;20126913
7739;20129218
7739;20129216
7739;20129215
7739;20129217
7740;20121634
7741;20120521
7742;20122813
7742;20122812
7744;20120049
7745;20126766
7746;20120113
7747;20121244
7748;20128870
7749;20122323
7749;20122322
7749;20122321
7752;20120148
7753;20122039
7754;20120902
7755;20127997
7756;20120256
7757;20120823
7758;20120961
7759;20124327
7760;20121562
7761;20128207
7762;20122496
7763;20122247
7764;20121920
7765;20122808
7766;20127356
7767;20125257
7768;20125255
7770;20127790
7771;20122246
7772;20122793
7773;20128189
7774;20125254
7775;20123727
7776;20127858
7777;20121527
7778;20126681
7779;20121261
7780;20127967
7781;20122428
7782;20129356
7783;20122185
7784;20122338
7785;20127504
7786;20120916
7787;20125571
7788;20128713
7789;20123151
7790;20120884
7791;20123611
7792;20123240
7793;20121269
7795;20127249
7796;20120757
7797;20122006
7798;20126968
7800;20128292
7801;20128674
7802;20123794
7803;20120528
7804;20122708
7805;20127820
7806;20122877
7808;
7808;20120362
7809;20120320
7810;20120319
7811;20123722
7812;20122733
7813;20127531
7814;20120542
7815;20127550
7816;20127549
7817;20125782
7818;20120201
7819;20120200
7820;20120199
7821;20120163
7822;20127663
7823;20135642
7824;20128537
7825;20128446
7826;20129188
7827;20128633
7828;20125777
7829;20125471
7830;20121293
7830;20121292
7830;20121291
7833;20125206
7835;20120863
7836;20127718
7837;20128721
7838;20125943
7839;20123076
7840;20120007
7841;20128592
7842;20122056
7843;20127425
7844;20125927
7845;20122992
7846;20125718
7847;20128457
7848;20129255
7849;20120145
7850;20130346
7852;20129187
7853;20127399
7855;20122895
7856;20126611
7856;20129997
7857;20123093
7858;20123418
7859;20129157
7860;20121089
7861;20122415
7862;20122412
7863;20127526
7863;20127525
7863;20127524
7867;20128062
7867;20128061
7868;20122930
7869;20120002
7870;20120743
7871;20120226
7872;20127474
7873;20128313
7874;20128202
7875;20127448
7876;20122796
7876;20136439i
7877;20125898
7878;20124087
7879;20124086
7880;20122351
7881;20122742
7882;20120058
7883;20123550
7884;20127937
7885;20128102
7886;20120072
7887;20128458
7888;20125852
7889;20125363
7890;20122044
7891;20122787
7892;20123233
7893;20126783
7894;20129213
7895;20122588
7896;20121702
7897;20121870
7898;20122002
7899;20127703
7900;20128271
7901;20122870
7902;20126594
7903;20130036
7904;20125148
7905;20125200
7906;20130004
7907;20130005
7909;20122821
7910;20120756
7916;20123850
7917;20123849
7937;20123889
7938;20123888
7938;20123887
7938;20123886
7941;20123885
7941;20123884
7941;20123883
7963;20121600
7964;20121599
7965;20124007
7966;20124009
7967;20124008
7968;20124006
7969;20124013
7970;20124012
7971;20124015
7972;20124014
7973;
7974;20124011
7975;20124010
7976;20124016
7977;20121864
7978;20121863
7979;20121862
7980;20121861
7981;20121869
7982;20121868
7983;20121867
7984;20121866
7985;20121865
7986;20121860
7987;20121859
7988;20121858
7989;20121857
7990;20124021
7991;20123872
7992;20124279
7994;20125467
7995;20125176
7996;20120644
7997;20122571
7998;20122687
7999;20125515
7999;20122832
8000;20122833
8002;20126765
8003;20121421
8004;20123300
8005;20123082
8006;20129021
8007;20123234
8008;20122231
8009;20123126
8011;20128408
8012;20122834
8013;20122049
8013;20146286
8014;20127219
8015;20129957
8015;20128113
8016;20125885
8017;20122446
8018;20128938
8019;20122970
8020;20126668
8021;20120616
8022;20128099
8023;20123642
8024;20129063
8025;20125376
8026;20128179
8027;20122694
8028;20125486
8029;20120825
8031;20128789
8032;20129002
8033;20125340
8034;20122358
8035;20120297
8036;20123697
8037;20125600
8038;20124998
8039;20120166
8040;20125723
8041;20120647
8042;20127189
8043;20121526
8044;20122906
8045;20128756
8046;20125041
8047;20123293
8048;20125311
8049;20128358
8050;20122940
8051;20122939
8052;20120881
8053;20121041
8053;20122820
8055;20121758
8056;20121759
8057;20124062
8058;
8059;20124289
8060;20121553
8061;20124060
8062;20129321
8063;20123757
8064;20130262
8065;20126589
8066;20123725
8067;20120156
8069;20128478
8070;20123489
8071;20126595
8072;20129284
8073;20126687
8074;20122116
8075;20127803
8076;20123655
8077;20128436
8079;20123101
8080;20121715
8080;20121714
8082;20121643
8083;20123910
8084;20123909
8085;20123908
8086;20123907
8087;20123917
8088;20123916
8089;20123915
8090;20123914
8091;20123913
8092;20123912
8093;20123911
8094;20123906
8095;20123905
8096;20123929
8097;20123928
8098;20123920
8099;20123927
8100;20123926
8101;20123925
8102;20123924
8103;20123923
8105;20123921
8105;20123922
8106;20123919
8107;20123918
8108;20124063
8109;20124314
8110;20121812
8111;20125157
8113;20128343
8113;20128342
8115;20128341
8116;20128658
8119;20127081
8120;20126465
8121;20125622
8123;20122878
8124;20120326
8125;20125018
8126;20121123
8127;20128624
8128;20121278
8129;20128878
8130;20128268
8131;20129245
8132;20122768
8133;20130315
8134;20125660
8135;20127905
8136;20122436
8137;20122059
8138;20121519
8139;20127322
8140;20126883
8141;20127302
8142;20127598
8143;20122177
8144;20122158
8145;20121164
8146;20126657
8147;20123808
8148;20120556
8149;20128554
8150;20124324
8151;20129210
8152;20129068
8153;20122770
8154;20122826
8155;20120936
8156;20120110
8157;20123018
8158;20121697
8159;20127979
8160;20123516
8161;20123545
8162;20125143
8163;20120063
8164;20127931
8165;20127929
8166;20127352
8167;20129947
8168;20128828
8169;20123004
8170;20127720
8172;20122620
8172;20122621
8175;20120445
8176;20120444
8177;20122178
8178;20120600
8178;20120599
8181;20123797
8182;20126909
8183;20120304
8184;20127902
8185;20121333
8186;20122719
8187;20123447
8188;20121275
8189;20121019
8190;20128213
8191;20127192
8192;20130289
8193;20120229
8194;20126693
8195;20123319
8196;20126658
8197;20125712
8198;20127564
8199;20121317
8200;20120416
8201;20123267
8201;20123268
8202;20121700
8203;20122967
8204;20123008
8205;20126045
8206;20128843
8207;20128722
8209;20128813
8209;20123715
8210;20122548
8211;20122547
8213;20120299
8213;20120298
8214;20120970
8215;20125499
8216;20126675
8217;20120052
8218;20125024
8219;20127932
8220;20127930
8221;20127928
8222;20128205
8223;20122487
8224;20121214
8225;20128204
8226;20123511
8227;20122238
8228;20123660
8229;20121648
8230;20121647
8231;20128482
8232;20128593
8233;20126752
8234;20128734
8235;20128558
8236;20121110
8236;20121109
8238;20128231
8239;20123091
8240;20120686
8241;20125855
8242;20121388
8243;20125562
8244;20129070
8245;20123714
8246;20123386
8247;20128156
8249;20128588
8249;20122994
8250;20123342
8251;20122458
8252;20126764
8253;20130042
8254;20127646
8256;20128149
8256;20128148
8257;20130029
8258;20121101
8259;20120005
8260;20126854
8261;20120747
8262;20120263
8263;20123477
8264;20122897
8265;20127210
8266;20128146
8267;20121821
8268;20123291
8269;20125853
8270;20123003
8271;20123019
8273;20127220
8274;20125924
8275;20125354
8276;20123622
8277;20126704
8278;20122391
8279;20122365
8280;20129293
8281;20121978
8282;20127645
8283;20123130
8284;20123527
8285;20120960
8286;20130300
8287;20127528
8288;20125607
8289;20121389
8290;20123189
8291;20120711
8292;20123302
8293;20122838
8294;20122725
8294;20132379
8295;20130058
8296;20127085
8297;20123015
8298;20125680
8299;20125784
8299;20125785
8301;20125601
8302;20120330
8302;20120329
8304;20120376
8305;20122896
8306;20129239
8307;20122105
8308;20125089
8309;20127806
8310;20127798
8311;20129581
8312;20121150
8313;20123168
8314;20140454
8315;20124049
8316;20124227
8317;20120635
8317;20120636
8317;20120637
8317;20120638
8317;20120639
8317;20120640
8317;20120641
8324;20120634
8325;20120241
8326;20120237
8327;20120231
8328;20127194
8329;20126831
8330;20128955
8331;20123219
8332;20128476
8332;20128475
8332;20128507
8335;20129059
8336;20120227
8337;20122235
8338;20125147
8339;20128990
8340;20123394
8341;20122983
8342;20121418
8343;20128037
8343;20128036
8345;20125453
8346;20137416
8347;20120684
8348;20127518
8349;20120752
